FCODE,MAP_TILE,MAP_TILE_DISPLAY_NAME,OBJECTID,FEATURE_AREA_SQM,FEATURE_LENGTH_M,GEOMETRY_AREA,GEOMETRY_LEN,fme_feature_type,OBJECTID_1
RG90020000,093P037,93P.037,2791,141246249.767300009727478,47632.338000000003376,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2473
RG90020000,093P048,93P.048,2792,140892432.578200012445450,47568.979899999998452,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2474
RG90020000,093P059,93P.059,2793,140538179.702699989080429,47505.551200000001700,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2475
RG90020000,093H061,93H.061,2327,147191324.995200008153915,48698.611900000003516,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2476
RG90020000,093H072,93H.072,2328,146845302.220099985599518,48636.438200000004144,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2477
RG90020000,093H083,93H.083,2329,146498814.632499992847443,48574.200299999996787,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2478
RG90020000,093H094,93H.094,2330,146151862.755499988794327,48511.890899999998510,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2479
RG90020000,093I005,93I.005,2331,145804445.103700011968613,48449.515299999999115,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2480
RG90020000,093I016,93I.016,2332,145456571.113099992275238,48387.074999999997090,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2481
RG90020000,093I027,93I.027,2333,145108223.542100012302399,48324.563200000004144,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2482
RG90020000,093I038,93I.038,2334,144759416.674299985170364,48261.981599999999162,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2483
RG90020000,093I049,93I.049,2335,144410165.622099995613098,48199.334300000002258,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2484
RG90020000,093I097,93I.097,2626,142656973.267800003290176,47885.042900000000373,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2494
RG90020000,093P008,93P.008,2627,142304972.915199995040894,47821.972999999998137,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2495
RG90020000,093P019,93P.019,2628,141952512.227100014686584,47758.834000000002561,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2496
RG90020000,093P030,93P.030,2629,141599602.212099999189377,47695.619800000000396,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2497
RG90020000,093J058,93J.058,2823,144060440.998299986124039,48136.614199999996345,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2504
RG90020000,093J069,93J.069,2824,143710257.061899989843369,48073.827100000002247,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2505
RG90020000,093J080,93J.080,2825,143359619.993800014257431,48010.969700000001467,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2506
RG90020000,093I081,93I.081,2826,143008523.985500007867813,47948.041299999997136,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2507
RG90020000,093I092,93I.092,2827,142656972.725400000810623,47885.043200000000070,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2508
RG90020000,093P003,93P.003,2828,142304969.782599985599518,47821.973700000002282,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2509
RG90020000,093P014,93P.014,2829,141952511.128899991512299,47758.830600000001141,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2510
RG90020000,093P025,93P.025,2830,141599602.107899993658066,47695.621800000000803,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2511
RG90020000,093P036,93P.036,2831,141246240.576599985361099,47632.334900000001653,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2512
RG90020000,093I060,93I.060,2336,144060432.371699988842010,48136.613599999996950,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2513
RG90020000,093G023,93G.023,2487,148570715.982800006866455,48946.635399999999208,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2524
RG90020000,093G034,93G.034,2488,148226568.595600008964539,48884.728100000000268,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2525
RG90020000,093G045,93G.045,2489,147881963.345999985933304,48822.756200000003446,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2526
RG90020000,093G056,93G.056,2490,147536875.527599990367889,48760.717199999999139,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2527
RG90020000,093G067,93G.067,2491,147191324.266799986362457,48698.611700000001292,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2528
RG90020000,093G078,93G.078,2492,146845300.452300012111664,48636.440000000002328,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2529
RG90020000,093G089,93G.089,2493,146498813.528400003910065,48574.197599999999511,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2530
RG90020000,093G100,93G.100,2494,146151865.180999994277954,48511.891799999997602,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2531
RG90020000,093I001,93I.001,2495,145804449.419600009918213,48449.517200000002049,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2562
RG90020000,093I012,93I.012,2496,145456571.767100006341934,48387.074200000002747,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2563
RG90020000,093I023,93I.023,2497,145108221.781500011682510,48324.561999999998079,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2564
RG90020000,093I034,93I.034,2498,144759423.583099991083145,48261.983200000002398,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2565
RG90020000,093I045,93I.045,2499,144410159.324499994516373,48199.333100000003469,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2566
RG90020000,093I056,93I.056,2500,144060435.791700005531311,48136.617299999998068,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2567
RG90020000,093I067,93I.067,2501,143710251.561699986457825,48073.826699999997800,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2568
RG90020000,093I078,93I.078,2502,143359613.838400006294250,48010.969299999997020,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2569
RG90020000,093I089,93I.089,2503,143008521.831900000572205,47948.042000000001281,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2570
RG90020000,093F007,93F.007,2648,149257590.715299993753433,49070.251799999998184,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2573
RG90020000,093F018,93F.018,2649,148914387.601700007915497,49008.475400000002992,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2574
RG90020000,093F029,93F.029,2650,148570716.944999992847443,48946.636599999997998,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2575
RG90020000,093G041,93G.041,2652,147881958.168599992990494,48822.756000000001222,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2577
RG90020000,093G052,93G.052,2653,147536870.525299996137619,48760.716099999997823,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2578
RG90020000,093G063,93G.063,2654,147191321.076599985361099,48698.611700000001292,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2579
RG90020000,093P070,93P.070,2794,140183471.663899987936020,47442.048699999999371,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2580
RG90020000,093G026,93G.026,2364,148570713.334899991750717,48946.634500000000116,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2598
RG90020000,093I100,93I.100,2504,142656974.972000002861023,47885.042300000000978,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2599
RG90020000,093G074,93G.074,2655,146845303.803099989891052,48636.439400000002934,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2609
RG90020000,093G085,93G.085,2656,146498812.532799988985062,48574.197599999999511,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2610
RG90020000,093G096,93G.096,2657,146151867.254400014877319,48511.891600000002654,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2611
RG90020000,093J007,93J.007,2658,145804449.363000005483627,48449.517999999996391,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2612
RG90020000,093J018,93J.018,2659,145456568.782599985599518,48387.073199999998906,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2613
RG90020000,093J029,93J.029,2660,145108230.690800011157990,48324.563600000001315,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2614
RG90020000,093J040,93J.040,2661,144759420.155200004577637,48261.982600000003004,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2615
RG90020000,093I041,93I.041,2662,144410163.650000005960464,48199.333599999998114,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2616
RG90020000,093I052,93I.052,2663,144060439.457800000905991,48136.615299999997660,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2617
RG90020000,093P047,93P.047,2832,140892436.320199996232986,47568.980499999997846,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2618
RG90020000,093P058,93P.058,2833,140538170.488700002431870,47505.549400000003516,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2619
RG90020000,093P069,93P.069,2834,140183470.445699989795685,47442.050499999997555,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2620
RG90020000,093P080,93P.080,2835,139828320.311300009489059,47378.473899999997229,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2621
RG90020000,093G037,93G.037,2365,148226570.631599992513657,48884.728900000001886,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2628
RG90020000,093G048,93G.048,2366,147881954.609899997711182,48822.755700000001525,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2629
RG90020000,093G059,93G.059,2367,147536869.950399994850159,48760.716300000000047,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2630
RG90020000,093G070,93G.070,2368,147191326.148499995470047,48698.611199999999371,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2631
RG90020000,093H071,93H.071,2369,146845304.879999995231628,48636.438699999998789,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2632
RG90020000,093H082,93H.082,2370,146498814.490599989891052,48574.199300000000221,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2633
RG90020000,093H093,93H.093,2371,146151866.565499991178513,48511.891400000000431,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2634
RG90020000,093I004,93I.004,2372,145804442.832100003957748,48449.516300000002957,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2635
RG90020000,093I015,93I.015,2373,145456562.723899990320206,48387.071799999997893,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2636
RG90020000,093I063,93I.063,2664,143710254.753500014543533,48073.827499999999418,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2647
RG90020000,093I074,93I.074,2665,143359622.938899993896484,48010.969100000002072,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2648
RG90020000,093I085,93I.085,2666,143008521.384200006723404,47948.042399999998452,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2649
RG90020000,093I096,93I.096,2667,142656974.674400001764297,47885.042500000003201,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2650
RG90020000,093P007,93P.007,2668,142304968.426899999380112,47821.974300000001676,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2651
RG90020000,093P018,93P.018,2669,141952510.973899990320206,47758.831700000002456,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2652
RG90020000,093P029,93P.029,2670,141599603.252000004053116,47695.621100000003935,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2653
RG90020000,093P040,93P.040,2671,141246236.308899998664856,47632.335200000001350,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2654
RG90020000,093C093,93C.093,2767,149600311.535800009965897,49131.961600000002363,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2656
RG90020000,093F004,93F.004,2768,149257581.354499995708466,49070.251100000001315,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2657
RG90020000,093F015,93F.015,2769,148914392.700700014829636,49008.477700000003097,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2658
RG90020000,093F026,93F.026,2770,148570721.256000012159348,48946.635000000002037,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2659
RG90020000,093F037,93F.037,2771,148226568.238799989223480,48884.728499999997439,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2660
RG90020000,093F048,93F.048,2772,147881956.970499992370605,48822.754600000000210,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2661
RG90020000,093F059,93F.059,2773,147536870.666900008916855,48760.716899999999441,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2662
RG90020000,093F070,93F.070,2774,147191323.739800006151199,48698.610899999999674,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2663
RG90020000,093G071,93G.071,2775,146845301.060200005769730,48636.440000000002328,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2664
RG90020000,093I026,93I.026,2374,145108227.757800012826920,48324.562799999999697,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2665
RG90020000,093I037,93I.037,2375,144759430.178700000047684,48261.982000000003609,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2666
RG90020000,093I048,93I.048,2376,144410155.895000010728836,48199.333599999998114,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2667
RG90020000,093I059,93I.059,2377,144060441.239800006151199,48136.614900000000489,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2668
RG90020000,093I070,93I.070,2378,143710251.340799987316132,48073.827700000001641,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2669
RG90020000,093G033,93G.033,2529,148226575.922199994325638,48884.728900000001886,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2679
RG90020000,093G044,93G.044,2530,147881954.029900014400482,48822.756000000001222,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2680
RG90020000,093G055,93G.055,2531,147536871.696200013160706,48760.717100000001665,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2681
RG90020000,093G066,93G.066,2532,147191318.214500010013580,48698.611700000001292,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2682
RG90020000,093C092,93C.092,2807,149600320.159399986267090,49131.962299999999232,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2696
RG90020000,093F003,93F.003,2808,149257593.064799994230270,49070.251100000001315,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2697
RG90020000,093F014,93F.014,2809,148914387.196700006723404,49008.476000000002387,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2698
RG90020000,093F025,93F.025,2810,148570713.572800010442734,48946.634600000004866,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2699
RG90020000,093F036,93F.036,2811,148226573.013700008392334,48884.728499999997439,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2700
RG90020000,093F047,93F.047,2812,147881955.292600005865097,48822.755000000004657,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2701
RG90020000,093F058,93F.058,2813,147536878.743200004100800,48760.718699999997625,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2702
RG90020000,093G077,93G.077,2533,146845306.659200012683868,48636.439100000003236,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2713
RG90020000,093G088,93G.088,2534,146498818.851399987936020,48574.199000000000524,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2714
RG90020000,093G099,93G.099,2535,146151865.863999992609024,48511.891499999997905,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2715
RG90020000,093J010,93J.010,2536,145804454.895700007677078,48449.517200000002049,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2716
RG90020000,093I011,93I.011,2537,145456564.992500007152557,48387.071499999998196,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2717
RG90020000,093I022,93I.022,2538,145108231.532400012016296,48324.563900000001013,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2718
RG90020000,093I033,93I.033,2539,144759419.770200014114380,48261.981700000003912,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2719
RG90020000,093I044,93I.044,2540,144410160.353500008583069,48199.333100000003469,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2720
RG90020000,093I055,93I.055,2541,144060438.364100009202957,48136.614999999997963,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2721
RG90020000,093F006,93F.006,2688,149257585.277900010347366,49070.248899999998685,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2727
RG90020000,093F017,93F.017,2689,148914390.868900001049042,49008.476399999999558,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2728
RG90020000,093F028,93F.028,2690,148570717.395500004291534,48946.634400000002643,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2729
RG90020000,093F039,93F.039,2691,148226572.777200013399124,48884.729699999996228,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2730
RG90020000,093F002,93F.002,2849,149257585.419299989938736,49070.251799999998184,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2738
RG90020000,093F013,93F.013,2850,148914390.912400007247925,49008.477500000000873,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2739
RG90020000,093F024,93F.024,2851,148570719.726300001144409,48946.635000000002037,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2740
RG90020000,093I066,93I.066,2542,143710265.081499993801117,48073.827300000004470,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2750
RG90020000,093I077,93I.077,2543,143359615.616800010204315,48010.969799999998941,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2751
RG90020000,093I088,93I.088,2544,143008527.176200002431870,47948.041599999996834,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2752
RG90020000,093I099,93I.099,2545,142656974.384000003337860,47885.043799999999464,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2753
RG90020000,093P010,93P.010,2546,142304968.982400000095367,47821.973400000002584,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,2754
